#Addr, Size, Enable addr
0x008b84,1,
0x008b94,3,
0x008ba4,1,
0x008bac,1,
0x008bb4,1,
0x008bbc,4,
0x008bd0,7,
0x008bf0,15,
0x008c30,6,
0x008c60,14,
0x008d04,1,
0x008d24,9,
0x008d60,1,
0x008d70,2,
0x008da0,2,
0x008db4,1,
0x008dbc,4,
0x008dd0,7,
0x008df0,15,
0x008e30,5,
0x008e60,14,
0x008f60,1,
0x008f70,2,
0x008fa0,2,
0x008fb4,1,
0x008fbc,4,
0x008fd0,7,
0x008ff0,132,
0x009204,1,
0x00921c,9,
0x009284,3,
0x009294,3,
0x009300,10,
0x00932c,10,
0x009500,3,
0x009520,25,
0x009594,13,
0x0095cc,6,
0x0095fc,2,
0x009610,2,
0x009804,1,
0x009814,3,
0x009824,1,
0x00982c,10,
0x009860,11,
0x009890,7,
0x0098b0,4,
0x0098c4,1,
0x0098cc,6,
0x0098f0,2,
0x009900,5,
0x009920,49,
0x009c04,1,
0x009c10,24,
0x009c80,1,
0x009c90,2,
0x009ca0,1,
0x009cb0,2,
0x009cc8,5,
0x009d00,22,
0x00a004,14,
0x00a040,7,
0x00a06c,3,
0x00a1fc,97,
0x00a400,96,
0x00a600,96,
0x00b000,20,
0x00b064,3,
0x00b074,2,
0x00b080,20,
0x00b0e4,3,
0x00b0f4,2,
0x00b100,20,
0x00b164,3,
0x00b174,2,
0x00b180,20,
0x00b1e4,3,
0x00b1f4,2,
0x00b200,20,
0x00b264,3,
0x00b274,2,
0x00b280,1,
0x00b400,20,
0x00b464,3,
0x00b474,2,
0x00b480,20,
0x00b4e4,3,
0x00b4f4,2,
0x00b500,20,
0x00b564,3,
0x00b574,2,
0x00b580,20,
0x00b5e4,3,
0x00b5f4,2,
0x00b600,20,
0x00b664,3,
0x00b674,2,
0x00b680,20,
0x00b6e4,3,
0x00b6f4,2,
0x00b700,1,
0x00b804,12,
0x00b840,5,
0x00b85c,13,
0x00b900,3,
0x00b910,7,
0x00b930,4,
0x00b944,1,
0x00b954,3,
0x00b964,4,
0x00b978,5,
0x00b990,2,
0x00ba00,77,
0x00bc00,31,
0x00bc80,7,
0x00bca0,33,
0x00bd40,6,
0x00bd64,1,
0x00bd70,16,
0x00bdc0,14,
0x00be04,57,
0x00c000,2,
0x00c018,2,
0x00c034,2,
0x00c104,6,
0x00c134,2,
0x00c14c,1,
0x00c170,3,
0x00c200,1,
0x00c210,2,
0x00c220,1,
0x00c230,2,
0x00c2c0,1,
0x00c400,64,
0x010000,1,
0x010010,2,
0x010020,3,
0x010030,7,
0x010100,7,
0x010120,3,
0x010130,2,
0x010404,1,
0x010414,3,
0x010424,1,
0x01042c,10,
0x010460,11,
0x010490,7,
0x0104b0,4,
0x0104c4,1,
0x0104cc,6,
0x0104f0,2,
0x010500,5,
0x010520,33,
0x0105b0,6,
0x010a00,1,
0x010a08,7,
0x010a2c,38,
0x010ac8,12,
0x010b00,1,
0x010b10,2,
0x010b20,8,
0x010b44,1,
0x010b60,8,
0x010b84,1,
0x010b94,3,
0x010ba4,1,
0x010bac,1,
0x010bb4,1,
0x010bbc,4,
0x010bd0,7,
0x010bf0,15,
0x010c30,6,
0x010c60,14,
0x010d04,1,
0x010d24,9,
0x010d60,1,
0x010d70,2,
0x010da0,2,
0x010db4,1,
0x010dbc,4,
0x010dd0,7,
0x010df0,15,
0x010e30,5,
0x010e60,14,
0x010f60,1,
0x010f70,2,
0x010fa0,2,
0x010fb4,1,
0x010fbc,4,
0x010fd0,7,
0x010ff0,132,
0x011204,1,
0x01121c,9,
0x011284,3,
0x011294,3,
0x011300,10,
0x01132c,10,
0x011500,3,
0x011520,25,
0x011594,13,
0x0115cc,6,
0x0115fc,2,
0x011610,2,
0x011804,1,
0x011814,3,
0x011824,1,
0x01182c,10,
0x011860,11,
0x011890,7,
0x0118b0,4,
0x0118c4,1,
0x0118cc,6,
0x0118f0,2,
0x011900,5,
0x011920,49,
0x011c04,1,
0x011c10,24,
0x011c80,1,
0x011c90,2,
0x011ca0,1,
0x011cb0,2,
0x011cc8,5,
0x011d00,22,
0x012004,14,
0x012040,7,
0x01206c,3,
0x0121fc,97,
0x012400,96,
0x012600,96,
0x013000,20,
0x013064,3,
0x013074,2,
0x013080,20,
0x0130e4,3,
0x0130f4,2,
0x013100,20,
0x013164,3,
0x013174,2,
0x013180,20,
0x0131e4,3,
0x0131f4,2,
0x013200,20,
0x013264,3,
0x013274,2,
0x013280,1,
0x013400,20,
0x013464,3,
0x013474,2,
0x013480,20,
0x0134e4,3,
0x0134f4,2,
0x013500,20,
0x013564,3,
0x013574,2,
0x013580,20,
0x0135e4,3,
0x0135f4,2,
0x013600,20,
0x013664,3,
0x013674,2,
0x013680,20,
0x0136e4,3,
0x0136f4,2,
0x013700,1,
0x013804,12,
0x013840,5,
0x01385c,13,
0x013900,3,
0x013910,7,
0x013930,4,
0x013944,1,
0x013954,3,
0x013964,4,
0x013978,5,
0x013990,2,
0x013a00,77,
0x013c00,31,
0x013c80,7,
0x013ca0,33,
0x013d40,6,
0x013d64,1,
0x013d70,16,
0x013dc0,14,
0x013e04,57,
0x014000,2,
0x014018,2,
0x014034,2,
0x014104,6,
0x014134,2,
0x01414c,1,
0x014170,3,
0x014200,1,
0x014210,2,
0x014220,1,
0x014230,2,
0x0142c0,1,
0x014400,64,
0x018000,1,
0x018010,2,
0x018020,3,
0x018030,7,
0x018100,7,
0x018120,3,
0x018130,2,
0x018404,1,
0x018414,3,
0x018424,1,
0x01842c,10,
0x018460,11,
0x018490,7,
0x0184b0,4,
0x0184c4,1,
0x0184cc,6,
0x0184f0,2,
0x018500,5,
0x018520,33,
0x0185b0,6,
0x018a00,1,
0x018a08,7,
0x018a2c,38,
0x018ac8,12,
0x018b00,1,
0x018b10,2,
0x018b20,8,
0x018b44,1,
0x018b60,8,
0x018b84,1,
0x018b94,3,
0x018ba4,1,
0x018bac,1,
0x018bb4,1,
0x018bbc,4,
0x018bd0,7,
0x018bf0,15,
0x018c30,6,
0x018c60,14,
0x018d04,1,
0x018d24,9,
0x018d60,1,
0x018d70,2,
0x018da0,2,
0x018db4,1,
0x018dbc,4,
0x018dd0,7,
0x018df0,15,
0x018e30,5,
0x018e60,14,
0x018f60,1,
0x018f70,2,
0x018fa0,2,
0x018fb4,1,
0x018fbc,4,
0x018fd0,7,
0x018ff0,132,
0x019204,1,
0x01921c,9,
0x019284,3,
0x019294,3,
0x019300,10,
0x01932c,10,
0x019500,3,
0x019520,25,
0x019594,13,
0x0195cc,6,
0x0195fc,2,
0x019610,2,
0x019804,1,
0x019814,3,
0x019824,1,
0x01982c,10,
0x019860,11,
0x019890,7,
0x0198b0,4,
0x0198c4,1,
0x0198cc,6,
0x0198f0,2,
0x019900,5,
0x019920,49,
0x019c04,1,
0x019c10,24,
0x019c80,1,
0x019c90,2,
0x019ca0,1,
0x019cb0,2,
0x019cc8,5,
0x019d00,22,
0x01a004,14,
0x01a040,7,
0x01a06c,3,
0x01a1fc,97,
0x01a400,96,
0x01a600,96,
0x01b000,20,
0x01b064,3,
0x01b074,2,
0x01b080,20,
0x01b0e4,3,
0x01b0f4,2,
0x01b100,20,
0x01b164,3,
0x01b174,2,
0x01b180,20,
0x01b1e4,3,
0x01b1f4,2,
0x01b200,20,
0x01b264,3,
0x01b274,2,
0x01b280,1,
0x01b400,20,
0x01b464,3,
0x01b474,2,
0x01b480,20,
0x01b4e4,3,
0x01b4f4,2,
0x01b500,20,
0x01b564,3,
0x01b574,2,
0x01b580,20,
0x01b5e4,3,
0x01b5f4,2,
0x01b600,20,
0x01b664,3,
0x01b674,2,
0x01b680,20,
0x01b6e4,3,
0x01b6f4,2,
0x01b700,1,
0x01b804,12,
0x01b840,5,
0x01b85c,13,
0x01b900,3,
0x01b910,7,
0x01b930,4,
0x01b944,1,
0x01b954,3,
0x01b964,4,
0x01b978,5,
0x01b990,2,
0x01ba00,77,
0x01bc00,31,
0x01bc80,7,
0x01bca0,33,
0x01bd40,6,
0x01bd64,1,
0x01bd70,16,
0x01bdc0,14,
0x01be04,57,
0x01c000,2,
0x01c018,2,
0x01c034,2,
0x01c104,6,
0x01c134,2,
0x01c14c,1,
0x01c170,3,
0x01c200,1,
0x01c210,2,
0x01c220,1,
0x01c230,2,
0x01c2c0,1,
0x01c400,64,
0x020000,1,
0x020010,2,
0x020020,3,
0x020030,7,
0x020100,7,
0x020120,3,
0x020130,2,
0x020404,1,
0x020414,3,
0x020424,1,
0x02042c,10,
0x020460,11,
0x020490,7,
0x0204b0,4,
0x0204c4,1,
0x0204cc,6,
0x0204f0,2,
0x020500,5,
0x020520,33,
0x0205b0,6,
0x020a00,1,
0x020a08,7,
0x020a2c,38,
0x020ac8,12,
0x020b00,1,
0x020b10,2,
0x020b20,8,
0x020b44,1,
0x020b60,8,
0x020b84,1,
0x020b94,3,
0x020ba4,1,
0x020bac,1,
0x020bb4,1,
0x020bbc,4,
0x020bd0,7,
0x020bf0,15,
0x020c30,6,
0x020c60,14,
0x020d04,1,
0x020d24,9,
0x020d60,1,
0x020d70,2,
0x020da0,2,
0x020db4,1,
0x020dbc,4,
0x020dd0,7,
0x020df0,15,
0x020e30,5,
0x020e60,14,
0x020f60,1,
0x020f70,2,
0x020fa0,2,
0x020fb4,1,
0x020fbc,4,
0x020fd0,7,
0x020ff0,132,
0x021204,1,
0x02121c,9,
0x021284,3,
0x021294,3,
0x021300,10,
0x02132c,10,
0x021500,3,
0x021520,25,
0x021594,13,
0x0215cc,6,
0x0215fc,2,
0x021610,2,
0x021804,1,
0x021814,3,
0x021824,1,
0x02182c,10,
0x021860,11,
0x021890,7,
0x0218b0,4,
0x0218c4,1,
0x0218cc,6,
0x0218f0,2,
0x021900,5,
0x021920,49,
0x021c04,1,
0x021c10,24,
0x021c80,1,
0x021c90,2,
0x021ca0,1,
0x021cb0,2,
0x021cc8,5,
0x021d00,22,
0x022004,14,
0x022040,7,
0x02206c,3,
0x0221fc,97,
0x022400,96,
0x022600,96,
0x023000,20,
0x023064,3,
0x023074,2,
0x023080,20,
0x0230e4,3,
0x0230f4,2,
0x023100,20,
0x023164,3,
0x023174,2,
0x023180,20,
0x0231e4,3,
0x0231f4,2,
0x023200,20,
0x023264,3,
0x023274,2,
0x023280,1,
0x023400,20,
0x023464,3,
0x023474,2,
0x023480,20,
0x0234e4,3,
0x0234f4,2,
0x023500,20,
0x023564,3,
0x023574,2,
0x023580,20,
0x0235e4,3,
0x0235f4,2,
0x023600,20,
0x023664,3,
0x023674,2,
0x023680,20,
0x0236e4,3,
0x0236f4,2,
0x023700,1,
0x023804,12,
0x023840,5,
0x02385c,13,
0x023900,3,
0x023910,7,
0x023930,4,
0x023944,1,
0x023954,3,
0x023964,4,
0x023978,5,
0x023990,2,
0x023a00,77,
0x023c00,31,
0x023c80,7,
0x023ca0,33,
0x023d40,6,
0x023d64,1,
0x023d70,16,
0x023dc0,14,
0x023e04,57,
0x024000,2,
0x024018,2,
0x024034,2,
0x024104,6,
0x024134,2,
0x02414c,1,
0x024170,3,
0x024200,1,
0x024210,2,
0x024220,1,
0x024230,2,
0x0242c0,1,
0x024400,64,
0x028000,1,
0x028010,2,
0x028020,3,
0x028030,7,
0x028100,7,
0x028120,3,
0x028130,2,
0x028404,1,
0x028414,3,
0x028424,1,
0x02842c,10,
0x028460,11,
0x028490,7,
0x0284b0,4,
0x0284c4,1,
0x0284cc,6,
0x0284f0,2,
0x028500,5,
0x028520,33,
0x0285b0,6,
0x028a00,1,
0x028a08,7,
0x028a2c,38,
0x028ac8,12,
0x028b00,1,
0x028b10,2,
0x028b20,8,
0x028b44,1,
0x028b60,8,
0x028b84,1,
0x028b94,3,
0x028ba4,1,
0x028bac,1,
0x028bb4,1,
0x028bbc,4,
0x028bd0,7,
0x028bf0,15,
0x028c30,6,
0x028c60,14,
0x028d04,1,
0x028d24,9,
0x028d60,1,
0x028d70,2,
0x028da0,2,
0x028db4,1,
0x028dbc,4,
0x028dd0,7,
0x028df0,15,
0x028e30,5,
0x028e60,14,
0x028f60,1,
0x028f70,2,
0x028fa0,2,
0x028fb4,1,
0x028fbc,4,
0x028fd0,7,
0x028ff0,132,
0x029204,1,
0x02921c,9,
0x029284,3,
0x029294,3,
0x029300,10,
0x02932c,10,
0x029500,3,
0x029520,25,
0x029594,13,
0x0295cc,6,
0x0295fc,2,
0x029610,2,
0x029804,1,
0x029814,3,
0x029824,1,
0x02982c,10,
0x029860,11,
0x029890,7,
0x0298b0,4,
0x0298c4,1,
0x0298cc,6,
0x0298f0,2,
0x029900,5,
0x029920,49,
0x029c04,1,
0x029c10,24,
0x029c80,1,
0x029c90,2,
0x029ca0,1,
0x029cb0,2,
0x029cc8,5,
0x029d00,22,
0x02a004,14,
0x02a040,7,
0x02a06c,3,
0x02a1fc,97,
0x02a400,96,
0x02a600,96,
0x02b000,20,
0x02b064,3,
0x02b074,2,
0x02b080,20,
0x02b0e4,3,
0x02b0f4,2,
0x02b100,20,
0x02b164,3,
0x02b174,2,
0x02b180,20,
0x02b1e4,3,
0x02b1f4,2,
0x02b200,20,
0x02b264,3,
0x02b274,2,
0x02b280,1,
0x02b400,20,
0x02b464,3,
0x02b474,2,
0x02b480,20,
0x02b4e4,3,
0x02b4f4,2,
0x02b500,20,
0x02b564,3,
0x02b574,2,
0x02b580,20,
0x02b5e4,3,
0x02b5f4,2,
0x02b600,20,
0x02b664,3,
0x02b674,2,
0x02b680,20,
0x02b6e4,3,
0x02b6f4,2,
0x02b700,1,
0x02b804,12,
0x02b840,5,
0x02b85c,13,
0x02b900,3,
0x02b910,7,
0x02b930,4,
0x02b944,1,
0x02b954,3,
0x02b964,4,
0x02b978,5,
0x02b990,2,
0x02ba00,77,
0x02bc00,31,
0x02bc80,7,
0x02bca0,33,
0x02bd40,6,
0x02bd64,1,
0x02bd70,16,
0x02bdc0,14,
0x02be04,57,
0x02c000,2,
0x02c018,2,
0x02c034,2,
0x02c104,6,
0x02c134,2,
0x02c14c,1,
0x02c170,3,
0x02c200,1,
0x02c210,2,
0x02c220,1,
0x02c230,2,
0x02c2c0,1,
0x02c400,64,
0x030000,2,
0x030018,2,
0x030034,2,
0x030104,3,
0x030134,2,
0x03014c,1,
0x030170,2,
0x030200,1,
0x030210,2,
0x030220,1,
0x030230,2,
0x030420,3,
0x030430,4,
0x030460,4,
0x030474,3,
0x030484,7,
0x0304a4,7,
0x0304c4,7,
0x0304e4,2,
0x0304f0,9,
0x03051c,5,
0x030584,7,
0x0305a4,7,
0x0305c4,7,
0x0305e4,11,
0x030620,1,
0x0306dc,9,
0x03071c,9,
0x03075c,9,
0x03079c,9,
0x0307dc,13,
0x030820,1,
0x03091c,9,
0x03095c,9,
0x03099c,9,
0x0309dc,13,
0x030a20,1,
0x030b1c,9,
0x030b5c,9,
0x030b9c,9,
0x030bdc,13,
0x030c20,1,
0x030d1c,9,
0x030d5c,9,
0x030d9c,9,
0x030ddc,9,
0x03100c,12,
0x031040,5,
0x03105c,5,
0x031074,3,
0x031088,42,
0x0311fc,49,
0x031300,3,
0x031330,12,
0x031400,14,
0x031440,12,
0x031480,5,
0x03149c,1,
0x031800,24,
0x031880,2,
0x031890,3,
0x0318a0,3,
0x0318b0,2,
0x031a00,1,
0x031a10,2,
0x031a20,1,
0x031a30,2,
0x031a40,1,
0x031a50,2,
0x031a80,1,
0x031a90,2,
0x031aa0,1,
0x031ab0,2,
0x031ac0,3,
0x031b04,1,
0x031b24,7,
0x031b44,1,
0x031b64,7,
0x031b84,1,
0x031ba4,7,
0x031bc4,1,
0x031be4,9,
0x031c0c,3,
0x031c40,16,
0x031d04,2,
0x031d18,10,
0x031d44,2,
0x031d58,10,
0x031d84,2,
0x031d98,10,
0x031dc4,2,
0x031dd8,10,
0x031e04,2,
0x031e18,2,
0x031e24,2,
0x031e38,2,
0x031e44,2,
0x031e58,2,
0x031e64,2,
0x031e78,2,
0x031f04,3,
0x031f14,3,
0x032010,3,
0x032020,1,
0x032028,13,
0x032060,5,
0x032078,15,
0x0320b8,1,
0x0320c0,3,
0x0320e0,3,
0x032100,3,
0x032110,3,
0x032120,3,
0x032130,3,
0x032140,3,
0x032150,3,
0x032160,3,
0x032170,3,
0x032180,3,
0x032200,33,
0x032290,29,
0x032308,10,
0x032334,2,
0x032340,9,
0x032368,2,
0x032380,27,
0x0323f0,1,
0x032400,10,
0x03242c,28,
0x0324a0,2,
0x0324b4,5,
0x0324d4,5,
0x0324f4,6,
0x032560,3,
0x032570,1,
0x0325fc,45,
0x032800,160,
0x032b00,1,
0x032c00,16,
0x032c44,1,
0x032c4c,3,
0x032c60,2,
0x032c6c,2,
0x032cc0,80,
0x032e04,3,
0x032e24,3,
0x032e34,3,
0x032e44,3,
0x032e54,3,
0x032e64,3,
0x032e74,3,
0x032e84,1,
0x032e90,4,
0x032ea4,1,
0x032eb0,4,
0x032ec4,1,
0x032ed0,4,
0x032ee4,1,
0x032ef0,4,
0x032f04,1,
0x032f10,4,
0x032f24,1,
0x032f30,4,
0x032f44,1,
0x032f50,4,
0x032f64,1,
0x032f70,4,
0x032f84,1,
0x032f90,4,
0x032fa4,1,
0x032fb0,4,
0x032fc4,1,
0x032fd0,4,
0x032fe4,1,
0x032ff0,4,
0x033c04,8,
0x033e00,1,
0x033e18,11,
0x033e58,11,
0x033e98,11,
0x033ed8,11,
0x033f10,13,
0x033f50,13,
0x033f90,13,
0x033fd0,14,
0x034018,2,
0x034034,2,
0x034104,3,
0x034134,2,
0x03414c,1,
0x034170,2,
0x034200,1,
0x034210,2,
0x034220,1,
0x034230,2,
0x034420,3,
0x034430,4,
0x034460,4,
0x034474,3,
0x034484,7,
0x0344a4,7,
0x0344c4,7,
0x0344e4,2,
0x0344f0,9,
0x03451c,5,
0x034584,7,
0x0345a4,7,
0x0345c4,7,
0x0345e4,11,
0x034620,1,
0x0346dc,9,
0x03471c,9,
0x03475c,9,
0x03479c,9,
0x0347dc,13,
0x034820,1,
0x03491c,9,
0x03495c,9,
0x03499c,9,
0x0349dc,13,
0x034a20,1,
0x034b1c,9,
0x034b5c,9,
0x034b9c,9,
0x034bdc,13,
0x034c20,1,
0x034d1c,9,
0x034d5c,9,
0x034d9c,9,
0x034ddc,9,
0x03500c,12,
0x035040,5,
0x03505c,5,
0x035074,3,
0x035088,42,
0x0351fc,49,
0x035300,3,
0x035330,12,
0x035400,14,
0x035440,12,
0x035480,5,
0x03549c,1,
0x035800,24,
0x035880,2,
0x035890,3,
0x0358a0,3,
0x0358b0,2,
0x035a00,1,
0x035a10,2,
0x035a20,1,
0x035a30,2,
0x035a40,1,
0x035a50,2,
0x035a80,1,
0x035a90,2,
0x035aa0,1,
0x035ab0,2,
0x035ac0,3,
0x035b04,1,
0x035b24,7,
0x035b44,1,
0x035b64,7,
0x035b84,1,
0x035ba4,7,
0x035bc4,1,
0x035be4,9,
0x035c0c,3,
0x035c40,16,
0x035d04,2,
0x035d18,10,
0x035d44,2,
0x035d58,10,
0x035d84,2,
0x035d98,10,
0x035dc4,2,
0x035dd8,10,
0x035e04,2,
0x035e18,2,
0x035e24,2,
0x035e38,2,
0x035e44,2,
0x035e58,2,
0x035e64,2,
0x035e78,2,
0x035f04,3,
0x035f14,3,
0x036010,3,
0x036020,1,
0x036028,13,
0x036060,5,
0x036078,15,
0x0360b8,1,
0x0360c0,3,
0x0360e0,3,
0x036100,3,
0x036110,3,
0x036120,3,
0x036130,3,
0x036140,3,
0x036150,3,
0x036160,3,
0x036170,3,
0x036180,3,
0x036200,33,
0x036290,29,
0x036308,10,
0x036334,2,
0x036340,9,
0x036368,2,
0x036380,27,
0x0363f0,1,
0x036400,10,
0x03642c,28,
0x0364a0,2,
0x0364b4,5,
0x0364d4,5,
0x0364f4,6,
0x036560,3,
0x036570,1,
0x0365fc,45,
0x036800,160,
0x036b00,1,
0x036c00,16,
0x036c44,1,
0x036c4c,3,
0x036c60,2,
0x036c6c,2,
0x036cc0,80,
0x036e04,3,
0x036e24,3,
0x036e34,3,
0x036e44,3,
0x036e54,3,
0x036e64,3,
0x036e74,3,
0x036e84,1,
0x036e90,4,
0x036ea4,1,
0x036eb0,4,
0x036ec4,1,
0x036ed0,4,
0x036ee4,1,
0x036ef0,4,
0x036f04,1,
0x036f10,4,
0x036f24,1,
0x036f30,4,
0x036f44,1,
0x036f50,4,
0x036f64,1,
0x036f70,4,
0x036f84,1,
0x036f90,4,
0x036fa4,1,
0x036fb0,4,
0x036fc4,1,
0x036fd0,4,
0x036fe4,1,
0x036ff0,4,
0x037c04,8,
0x037e00,1,
0x037e18,11,
0x037e58,11,
0x037e98,11,
0x037ed8,11,
0x037f10,13,
0x037f50,13,
0x037f90,13,
0x037fd0,21,
0x038030,3,
0x038040,3,
0x038080,9,
0x0380b0,3,
0x0380c0,3,
0x038100,9,
0x038130,3,
0x038140,3,
0x038180,9,
0x0381b0,3,
0x0381c0,3,
0x038200,9,
0x038230,3,
0x038240,3,
0x038280,9,
0x0382b0,3,
0x0382c0,3,
0x040000,3,
0x04001c,2,
0x040030,1,
0x040048,2,
0x040058,2,
0x040068,11,
0x04009c,2,
0x0400ac,14,
0x040180,1,
0x0401c0,1,
0x0401c8,2,
0x0401e0,1,
0x0401e8,3,
0x0401f8,1,
0x040200,3,
0x04021c,2,
0x040230,1,
0x040248,2,
0x040258,2,
0x040268,11,
0x04029c,2,
0x0402ac,14,
0x040380,1,
0x0403c0,1,
0x0403c8,2,
0x0403e0,1,
0x0403e8,3,
0x0403f8,1,
0x040400,3,
0x04041c,2,
0x040430,1,
0x040448,2,
0x040458,2,
0x040468,11,
0x04049c,2,
0x0404ac,14,
0x040580,1,
0x0405c0,1,
0x0405c8,2,
0x0405e0,1,
0x0405e8,3,
0x0405f8,1,
0x040600,3,
0x04061c,2,
0x040630,1,
0x040648,2,
0x040658,2,
0x040668,11,
0x04069c,2,
0x0406ac,14,
0x040780,1,
0x0407c0,1,
0x0407c8,2,
0x0407e0,1,
0x0407e8,3,
0x0407f8,1,
0x040800,128,
0x040a04,2,
0x040a18,2,
0x040c04,9,
0x040c44,2,
0x040c50,10,
0x040c7c,1,
0x040c84,1,
0x040c8c,6,
0x040cb0,3,
0x040cc0,1,
0x040cd0,2,
0x040ce0,1,
0x040cf0,2,
0x040d00,1,
0x040d10,2,
0x040d20,1,
0x040d30,2,
0x040d40,1,
0x040d50,2,
0x040d60,1,
0x040d70,2,
0x040d88,2,
0x040da0,1,
0x040dc8,2,
0x040de0,1,
0x040e08,2,
0x040e20,1,
0x040e48,2,
0x040e60,1,
0x040e88,2,
0x040ea0,1,
0x040ec8,2,
0x040ee0,1,
0x040f08,2,
0x040f20,1,
0x040f48,2,
0x040f60,1,
0x040f80,3,
0x040ffc,1,
0x041900,4,
0x041940,5,
0x042000,24,
0x042200,24,
0x042400,48,
0x042600,2,
0x042800,48,
0x042a00,2,
0x042fdc,1,
0x042fe4,1,
0x042ff4,3,
0x043010,4,
0x043030,7,
0x043100,11,
0x043140,7,
0x043160,2,
0x044000,8,
0x044040,8,
0x044080,8,
0x0440e8,2,
0x044100,64,
0x050040,4,
0x050060,3,
0x050070,16,
0x0500d8,14,
0x050120,3,
0x050130,29,
0x0501b8,6,
0x050200,36,
0x051100,14,
0x05113c,5,
0x051160,3,
0x051170,1,
0x0517fc,20,
0x051894,8,
0x0518b8,16,
0x051900,14,
0x053c00,18,
0x053c60,5,
0x053c8c,8,
0x053d00,1,
0x053e00,16,
0x053e60,5,
0x053e8c,8,
0x053f04,1,
0x053f0c,7,
0x053f40,1,
0x053ffc,6,
0x054020,1,
0x054030,1,
0x054040,1,
0x054050,1,
0x054060,1,
0x054070,1,
0x054080,1,
0x054090,1,
0x0540a0,1,
0x0540b0,1,
0x0540c0,1,
0x0540d0,1,
0x0540e0,1,
0x0540f0,1,
0x054100,1,
0x054110,1,
0x054120,1,
0x054130,1,
0x054140,1,
0x054150,1,
0x054160,1,
0x054170,1,
0x054180,1,
0x054190,1,
0x0541a0,1,
0x0541b0,1,
0x0541c0,1,
0x0541d0,1,
0x0541e0,1,
0x0541f0,1,
0x054200,1,
0x054210,1,
0x054220,1,
0x054230,1,
0x054240,1,
0x054250,1,
0x054260,1,
0x054270,1,
0x054280,1,
0x054290,1,
0x0542a0,1,
0x0542b0,1,
0x0542c0,1,
0x0542d0,1,
0x0542e0,1,
0x0542f0,1,
0x054300,1,
